category,title,author,date,view_count,comments,url
📝번개/아트버스 후기,[아트버스후기]청주 아트버스 후기-청주국립박물관,세레니티,2025.12.27.,112,14,https://cafe.naver.com/amateurmagician/77883
🖼️하루 한 작품,"[하루 한 작품]메이지시대 팝업북, 후지산 지형도",오후의홍차,2025.12.27.,40,2,https://cafe.naver.com/amateurmagician/77882
📝번개/아트버스 후기,[아트버스후기]청주아트버스후기 청주국립박물관ㆍ청주현대미술관~ 기대이상입니다^^,쵸쿄커피,2025.12.27.,133,18,https://cafe.naver.com/amateurmagician/77881
🎨미술관/갤러리 후기,호아킨 소로야 <댄싱 인 더 선라이트>,아티스트,2025.12.27.,87,4,https://cafe.naver.com/amateurmagician/77880
📝번개/아트버스 후기,[아트버스후기]청주아트버스 다녀왔어요.^^,토이와,2025.12.27.,113,14,https://cafe.naver.com/amateurmagician/77879
📢 지금 여기,아! 망했어요 ㅠㅠ 국현미 청주 5층에서...,오후의홍차,2025.12.27.,234,13,https://cafe.naver.com/amateurmagician/77878
🎭공연/영화/연극 후기,뮤지컬 테이크오프,미헤이,2025.12.27.,58,4,https://cafe.naver.com/amateurmagician/77877
✍️자유게시판,롯데월드타워  2년 만에 새해 카운트다운,아미타,2025.12.27.,257,6,https://cafe.naver.com/amateurmagician/77876
📢 지금 여기,황염수 <장미>연작,끼리꾸,2025.12.27.,66,8,https://cafe.naver.com/amateurmagician/77875
🎨미술관/갤러리 후기,"<후지산에 오르다, 야마나시> 전시 후기",선재,2025.12.27.,182,24,https://cafe.naver.com/amateurmagician/77874
✍️자유게시판,아부다비 랜드마크< 자이드 국립박물관> 15년만에 개관,아미타,2025.12.27.,62,4,https://cafe.naver.com/amateurmagician/77873
🍲남의집 뭐먹나,집에서 폭립 즐기기 🍖😋,쿵짝,2025.12.27.,39,6,https://cafe.naver.com/amateurmagician/77872
📢 지금 여기,유발 호두까기인형 보러왔어요,마음평화,2025.12.27.,33,6,https://cafe.naver.com/amateurmagician/77871
🎨미술관/갤러리 후기,"국립청주박물관, 직지의 흥덕사를 찾게 해준 그 유물",오후의홍차,2025.12.27.,67,7,https://cafe.naver.com/amateurmagician/77870
✍️자유게시판,대한항공 아시아나 합병후 좌석유지 약속 안지켰다.,아미타,2025.12.27.,105,4,https://cafe.naver.com/amateurmagician/77869
🖼️하루 한 작품,[하루 한 작품]코엑스 아트쇼에서 만난 외할머니,수하,2025.12.27.,117,17,https://cafe.naver.com/amateurmagician/77868
🎨미술관/갤러리 후기,"국립청주박물관, 오기전부터 기대했던 그 유물을 봤어요",오후의홍차,2025.12.27.,166,19,https://cafe.naver.com/amateurmagician/77867
🎨미술관/갤러리 후기,"인상파, 찬란한 순간들 @ 노원아트뮤지엄",브라우니,2025.12.27.,90,19,https://cafe.naver.com/amateurmagician/77866
📢 지금 여기,청주국립박물관 호쿠사이 파도 영접합니다.~,다정주,2025.12.27.,321,20,https://cafe.naver.com/amateurmagician/77865
💓나눔게시판,[나눔진행중]연극> 오늘 3시 뚜껑없는 열차 3쌍,롤리팝,2025.12.27.,61,2,https://cafe.naver.com/amateurmagician/77863
1️⃣ 한 줄 수다방,크리스마스에 세 탕 뛰기,마음평화,2025.12.27.,81,14,https://cafe.naver.com/amateurmagician/77862
🎤강연/클래쓰 정보,김진애 도시건축가 <이토록 서울>북콘서트,둔탱이,2025.12.27.,116,5,https://cafe.naver.com/amateurmagician/77861
✍️자유게시판,빅스비 진짜 사랑스러워요.,아미타,2025.12.27.,65,9,https://cafe.naver.com/amateurmagician/77860
🎤강연/클래쓰 정보,fezh. <바람의 건축> 다양한 프로그램,송은,2025.12.27.,75,2,https://cafe.naver.com/amateurmagician/77859
1️⃣ 한 줄 수다방,차막혀 쓰는 티파니 전시회,아하라,2025.12.27.,90,9,https://cafe.naver.com/amateurmagician/77858
📢 지금 여기,되로 주고 말로 받은 청주 아트 버스 간식,미술관가는날,2025.12.27.,408,67,https://cafe.naver.com/amateurmagician/77857
🥘맛집 여행 후기,[서울맛집]예당 빌라드샬롯,세레니티,2025.12.27.,82,10,https://cafe.naver.com/amateurmagician/77856
🎨미술관/갤러리 후기,마이아트뮤지엄 클림트와 리치 오디의 기적(~2026.03.22일 까지) 다녀왔어요.^^ *1월 도슨트일정,토이와,2025.12.27.,83,10,https://cafe.naver.com/amateurmagician/77855
🧑‍🤝‍🧑동행구함,오늘 노원 뮤지엄 10시반 도슨트 들으시는분 계실까요?,곰탱이2016,2025.12.27.,93,13,https://cafe.naver.com/amateurmagician/77854
⚡번개 공지,[마감][도록번개] 12/29(월) 우키요에 도록과 작품 + '바람의 치맥' 번개,제이커,2025.12.27.,249,53,https://cafe.naver.com/amateurmagician/77853
📢 지금 여기,청주 아트버스가 먹방 버스라니!,오후의홍차,2025.12.27.,140,9,https://cafe.naver.com/amateurmagician/77852
📢 지금 여기,두대의 아트프렌즈 버스,까비,2025.12.27.,139,49,https://cafe.naver.com/amateurmagician/77851
1️⃣ 한 줄 수다방,청주 아트버스  🚌 달리고 있어요.^^,토이와,2025.12.27.,57,18,https://cafe.naver.com/amateurmagician/77850
✍️자유게시판,호쿠사이 파도그림 진품과 복제품 비교사진,아미타,2025.12.27.,107,8,https://cafe.naver.com/amateurmagician/77849
1️⃣ 한 줄 수다방,오늘도 씽씽 달리는 아트버스입니다~ 🚌,티아라,2025.12.27.,165,21,https://cafe.naver.com/amateurmagician/77848
📢 지금 여기,달려라 달려 청주 아트버스(티아라 님/ 바람은 님 외 많은 분),나비야,2025.12.27.,60,18,https://cafe.naver.com/amateurmagician/77847
✍️자유게시판,청주 아트버스를 위해 크리스마스 포기했어요🤣,문올리브,2025.12.27.,92,31,https://cafe.naver.com/amateurmagician/77846
📢 지금 여기,청주 아트버스 go~,쩡민이,2025.12.27.,81,37,https://cafe.naver.com/amateurmagician/77845
📢 지금 여기,합정 아트버스도 잘 가고 있어요.~,다정주,2025.12.27.,70,20,https://cafe.naver.com/amateurmagician/77844
📝번개/아트버스 후기,[아트버스후기](제보다 젯밥🍚)... 청주💧 아트버스🚍 탔어요 😅,아테나,2025.12.27.,209,52,https://cafe.naver.com/amateurmagician/77843
📢 지금 여기,아쉬운 마음은 커피로 달래요,수 썬,2025.12.27.,79,19,https://cafe.naver.com/amateurmagician/77842
📍전시 추천 코스,아트큐브 투알투 갤러리 Spectrum of  Emotion,berry,2025.12.27.,36,6,https://cafe.naver.com/amateurmagician/77841
📢 지금 여기,"[지금여기] 2025년 마지막 , 청주 아트버스 !! 출발합니다~",바람은,2025.12.27.,163,47,https://cafe.naver.com/amateurmagician/77840
📢 지금 여기,청주아트버스 출발합니다~~,쵸쿄커피,2025.12.27.,72,21,https://cafe.naver.com/amateurmagician/77839
🖼️하루 한 작품,[하루 한 작품]늦은 메리 크리스마스 영상이지만~명화총출동~웃음 담뿍🎄구경하세용 ^0^,신나는아름쌤,2025.12.27.,37,8,https://cafe.naver.com/amateurmagician/77838
📢 지금 여기,청주 아트버스(25.12.27.토) 출발합니다.,하늬노을,2025.12.27.,76,18,https://cafe.naver.com/amateurmagician/77837
✍️자유게시판,"깊은 울림을 준 ""국보"" (도도모님 나눔)",재클린,2025.12.27.,78,12,https://cafe.naver.com/amateurmagician/77836
🎨미술관/갤러리 후기,추운날  갤러리  전시관람,맑은햇살,2025.12.27.,84,6,https://cafe.naver.com/amateurmagician/77835
🎨미술관/갤러리 후기,"삼성역 현백, 홀리데이 아트 컬렉션에서 가슴이 뛰더라구요",오후의홍차,2025.12.27.,152,14,https://cafe.naver.com/amateurmagician/77834
✅출석부,12월 27일 출석부.,아미타,2025.12.27.,45,64,https://cafe.naver.com/amateurmagician/77833
📝번개/아트버스 후기,[번개후기]우키요에 도록번개 정리,선재,2025.12.26.,103,11,https://cafe.naver.com/amateurmagician/77832
📸내가 찍은 사진/영상,희원,지오,2025.12.26.,40,2,https://cafe.naver.com/amateurmagician/77831
✍️자유게시판,저희 동네 도서관을 소개합니다.,라크세즈,2025.12.26.,131,16,https://cafe.naver.com/amateurmagician/77830
🎨미술관/갤러리 후기,호쿠사이 <가나가와 해변의 높은 파도 아래> 그림의 서명의 의미,아미타,2025.12.26.,109,10,https://cafe.naver.com/amateurmagician/77829
💡그때 거기,2021/11/13) 제천 의림지,hm투어,2025.12.26.,26,3,https://cafe.naver.com/amateurmagician/77828
🖼️하루 한 작품,[하루 한 작품]한묵 [황색구성],제리,2025.12.26.,27,6,https://cafe.naver.com/amateurmagician/77827
✍️자유게시판,서울아트쇼-마이아트뮤지엄-부타이1막 성공!!,피글이,2025.12.26.,79,12,https://cafe.naver.com/amateurmagician/77826
🎨미술관/갤러리 후기,"«조우, 모던아트협회 1957-1960»",노땐스,2025.12.26.,44,6,https://cafe.naver.com/amateurmagician/77825
✍️자유게시판,빅스비 너무 웃겨요 ㅋ,아미타,2025.12.26.,75,10,https://cafe.naver.com/amateurmagician/77824
🇯🇵일본여행,올해 3월 개관한 따끈따끈한 신상 현대미술관 -> 돗토리현립미술관 다녀왔어요. (앤디워홀),파랑새홍,2025.12.26.,97,8,https://cafe.naver.com/amateurmagician/77823
☕카페 여행 후기,[충북카페]청주박물관 갈때 카페 <스테이인터뷰 르투어>,제리,2025.12.26.,84,6,https://cafe.naver.com/amateurmagician/77822
✍️자유게시판,과천 → 청주 → 창동으로 이어지는 한국현대미술사 한눈에 흐름 꿰기 (청주 아트버스 후엔 사진미술관 놀러오세요!🎄🎄),소라속,2025.12.26.,165,27,https://cafe.naver.com/amateurmagician/77821
📚독서 후기,예술 좋아하시는 아프님들께 추천합니다,지오,2025.12.26.,122,18,https://cafe.naver.com/amateurmagician/77820
✍️자유게시판,《 수원을 걷다👣 》⛪️ 수원천주교성지  🏛수원시립미술관   📚 경기도서관,아테나,2025.12.26.,200,80,https://cafe.naver.com/amateurmagician/77818
🥘맛집 여행 후기,[서울맛집]루이비통 신세계전시보시고 신세계지하 마츠노하나 식사추천해요~,쵸쿄커피,2025.12.26.,156,10,https://cafe.naver.com/amateurmagician/77817
✍️자유게시판,티아라님 추천코스 실패담!,아하라,2025.12.26.,150,8,https://cafe.naver.com/amateurmagician/77816
✍️자유게시판,송년음악회(대구시립교향악단),경부선,2025.12.26.,46,16,https://cafe.naver.com/amateurmagician/77815
✍️자유게시판,호두까기인형 시야제한석 후기,다람쥐이2,2025.12.26.,73,3,https://cafe.naver.com/amateurmagician/77814
🎅🏻🎄크리스마스,부산 시립박물관,숲길,2025.12.26.,43,8,https://cafe.naver.com/amateurmagician/77813
📢 지금 여기,"[민락동성당] 김인중 신부- 스테인드글라스 & 노원아트뮤지엄, 마이아트뮤지엄, 갤러리 이마주",Eden,2025.12.26.,74,7,https://cafe.naver.com/amateurmagician/77812
🖼️하루 한 작품,[하루 한 작품]아서 코난 도일,숲길,2025.12.26.,47,10,https://cafe.naver.com/amateurmagician/77811
✍️자유게시판,하루 늦게 크리스마스 선물 받았어요.😊 (feat. 렉서스 크리에이티브 마스터즈),세계여행,2025.12.26.,123,38,https://cafe.naver.com/amateurmagician/77810
🖼️하루 한 작품,[하루 한 작품]모네,단비,2025.12.26.,70,8,https://cafe.naver.com/amateurmagician/77809
📢 지금 여기,좌불안석입니다,티아라,2025.12.26.,443,30,https://cafe.naver.com/amateurmagician/77808
🎨미술관/갤러리 후기,"잠실 롯데 애비뉴엘 아트홀 '겨울, 그 따뜻한 순간들' 전시",단비,2025.12.26.,73,11,https://cafe.naver.com/amateurmagician/77807
📝번개/아트버스 후기,[번개후기]백제금동대향로관  ;  국립부여박물관 & 부여군 팸투어,마리,2025.12.26.,41,3,https://cafe.naver.com/amateurmagician/77806
✍️자유게시판,혹시 내일 아트쇼 가시는분계세요?,다람쥐이2,2025.12.26.,74,6,https://cafe.naver.com/amateurmagician/77805
1️⃣ 한 줄 수다방,저도 '당일치기 조선여행' 책 받아서 보고 있어요,단비,2025.12.26.,54,10,https://cafe.naver.com/amateurmagician/77804
✍️자유게시판,서울 아트 쇼,곰탱이2016,2025.12.26.,97,11,https://cafe.naver.com/amateurmagician/77803
✍️자유게시판,클림트와 리치오디의 기적,곰탱이2016,2025.12.26.,98,7,https://cafe.naver.com/amateurmagician/77802
🎨미술관/갤러리 후기,리치오디 컬렉션 중 '아펜니노와 그 사람들',조용한에너지,2025.12.26.,27,5,https://cafe.naver.com/amateurmagician/77801
✍️자유게시판,경북궁 근정전 향로에 새 뚜껑이 생겼어요.,아미타,2025.12.26.,80,8,https://cafe.naver.com/amateurmagician/77800
🖼️하루 한 작품,"[하루 한 작품]백문기, 모자상, 24년 덕수궁미술관 [대한민국예술원 개원 70년] 전시.",다몽,2025.12.26.,35,8,https://cafe.naver.com/amateurmagician/77799
💓나눔게시판,[나눔완료]서울아트쇼 티켓 나눔합니다~ 2매,쵸쿄커피,2025.12.26.,122,26,https://cafe.naver.com/amateurmagician/77798
✍️자유게시판,국중박 로봇 가이드,아미타,2025.12.26.,32,2,https://cafe.naver.com/amateurmagician/77797
🏝️제주여행,'걸어가는 늑대들' 갤러리 & 카페 제주시로 이전 오픈 소식,길벗,2025.12.26.,72,10,https://cafe.naver.com/amateurmagician/77796
🎨미술관/갤러리 후기,"페르메이르 레플리카 전시, 성남큐브미술관",날좋은날,2025.12.26.,65,11,https://cafe.naver.com/amateurmagician/77795
🖼️하루 한 작품,[하루 한 작품]콰야 <보고싶은 것만 보기 > 강릉시립미술관 교동,푸나무,2025.12.26.,45,11,https://cafe.naver.com/amateurmagician/77792
🎭공연/영화/연극 정보,(무료) 내일 클래식 살롱콘서트,바람의서,2025.12.26.,106,3,https://cafe.naver.com/amateurmagician/77791
1️⃣ 한 줄 수다방,청주 아트버스 ( 잠실-양재 ) 한자리 났어요~,티아라,2025.12.26.,236,10,https://cafe.naver.com/amateurmagician/77790
🎨전시오픈/할인/추천,신세계_ 루이비통 전시_자발적 후기,제씨킴,2025.12.26.,139,16,https://cafe.naver.com/amateurmagician/77789
🎨미술관/갤러리 후기,The holiday Art Collection 현대백화점무역점 10층ㆍ,쵸쿄커피,2025.12.26.,65,20,https://cafe.naver.com/amateurmagician/77788
✍️자유게시판,마이아트뮤지엄  클림트와 리치 오디의 기적,berry,2025.12.26.,80,10,https://cafe.naver.com/amateurmagician/77787
👩‍🏫큐레이터/관장,"호리아트스페이스 기획전 《빛이 스민 자리》, 2025.12.13-2026.01.17(전시연장)",horiartspace,2025.12.26.,39,3,https://cafe.naver.com/amateurmagician/77786
🦒아프리카여행,요르단 와디럼 투어,newcloud,2025.12.26.,65,12,https://cafe.naver.com/amateurmagician/77784
📢 지금 여기,드디어 노원,푸른밤,2025.12.26.,89,16,https://cafe.naver.com/amateurmagician/77783
💡그때 거기,<2024> 부산 해운대 모래축제,라크세즈,2025.12.26.,35,10,https://cafe.naver.com/amateurmagician/77782
🎬미술 유튜브,그냥 신기해서 올려봐요!,후시딘,2025.12.26.,72,5,https://cafe.naver.com/amateurmagician/77781
✍️자유게시판,말띠해 기념 스벅 신상 굿즈,아미타,2025.12.26.,234,10,https://cafe.naver.com/amateurmagician/77780
✍️자유게시판,즐거운 아프 생활을 위한 카페 구독 • 알람 기능 활용하기,바람은,2025.12.26.,215,53,https://cafe.naver.com/amateurmagician/77779
📝번개/아트버스 후기,"[번개후기]까비님 번개 - <Still, Tasha Tudor> 전시 후기",세계여행,2025.12.26.,51,10,https://cafe.naver.com/amateurmagician/77778
